User ID,Vehicle Model,Battery Capacity (kWh),Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charging Duration,Charging Duration (Minutes),charging cost per min
User_1123,Hyundai Kona,85.0,San Francisco,2024-02-16 18:00:00,2024-02-16 21:48:00,42.64289425435557,3.7776913680597626,7.751265948579647,11.57425867995997,25.61224484541767,76.51291374137583,249.1285256599297,5.150822840553818,5.0,DC Fast Charger,Casual Driver,0 days 03:48:00,228.0,0.05076429245596478
User_908,Chevy Bolt,75.0,San Francisco,2024-02-07 19:00:00,2024-02-07 21:02:00,27.694411449808683,1.4021806040177809,47.32624673908941,7.234004135673027,27.04373974177269,65.83029628276724,32.83172854820101,19.265184430729654,6.0,Level 2,Casual Driver,0 days 02:02:00,122.0,0.05929511586617235
User_1197,Nissan Leaf,50.0,Chicago,2024-02-19 20:00:00,2024-02-19 21:43:00,28.77227402735012,1.1929063943723863,25.79879262675929,17.020098362641242,27.98535524715724,69.49637808673178,163.03903239714137,37.4853473103662,6.0,Level 2,Long-Distance Traveler,0 days 01:43:00,103.0,0.1652436734237014
User_127,Hyundai Kona,100.0,New York,2024-01-06 06:00:00,2024-01-06 07:15:00,37.787903717013286,3.623898268861632,35.9959370444312,29.11760169524477,88.0387594680304,61.07474261644202,66.00213032071531,-0.3253394685460726,1.0,DC Fast Charger,Casual Driver,0 days 01:15:00,75.0,0.38823468926993027
User_791,Chevy Bolt,62.0,San Francisco,2024-02-02 22:00:00,2024-02-03 01:07:00,62.61550758556181,1.815045399718526,19.79464958944829,16.78765405444762,84.03426141510538,92.43627852480974,209.62662184057555,21.45363164308853,3.0,Level 2,Commuter,0 days 03:07:00,187.0,0.08977355109330279
User_830,Tesla Model 3,100.0,San Francisco,2024-02-04 13:00:00,2024-02-04 16:13:00,35.024111186545994,0.9186724236081418,32.092788481760344,8.51502670076438,15.989490353813975,91.81341991459188,120.73231381977114,14.619838264589935,4.7894567048392,Level 1,Long-Distance Traveler,0 days 03:13:00,193.0,0.04411930933038539
User_117,Nissan Leaf,85.0,Los Angeles,2024-01-05 20:00:00,2024-01-05 21:48:00,17.933479173039434,2.7822095659811867,25.58416841581989,25.49744244234459,29.951321951186408,76.87588684727461,104.39786671394216,38.36358111720883,7.0,DC Fast Charger,Commuter,0 days 01:48:00,108.0,0.23608743002170915
User_474,Hyundai Kona,75.0,San Francisco,2024-01-20 17:00:00,2024-01-20 17:51:00,44.72944867558798,1.3547156561578209,36.47363187753644,23.684786375233543,84.84170283715224,62.84957818789046,174.43146191095198,12.80764367381328,0.0,Level 2,Long-Distance Traveler,0 days 00:51:00,51.0,0.46440757598497145
User_741,Nissan Leaf,75.0,Chicago,2024-01-31 20:00:00,2024-01-31 22:59:00,62.5376105258264,3.111666691610565,24.187852316655015,21.66319864595176,14.823808108603975,69.84305861012679,257.3131551501769,19.14983807143265,5.0,Level 2,Commuter,0 days 02:59:00,179.0,0.12102345612263553
User_1118,Hyundai Kona,50.0,Los Angeles,2024-02-16 13:00:00,2024-02-16 16:18:00,41.90586399017345,1.8944880905881227,24.47957144861078,26.728088262060343,46.40094287119368,58.93316026656019,44.50589475990744,11.76834664939285,5.0,DC Fast Charger,Long-Distance Traveler,0 days 03:18:00,198.0,0.13499034475788052
User_951,BMW i3,62.0,Houston,2024-02-09 14:00:00,2024-02-09 17:55:00,33.47231506142258,3.2985827797971496,43.48176399161749,33.63724165215696,76.46236262295349,81.41249704737655,27.77005155169898,8.656254905347547,6.0,Level 2,Long-Distance Traveler,0 days 03:55:00,235.0,0.14313719851981685
User_58,Nissan Leaf,62.0,Houston,2024-01-03 09:00:00,2024-01-03 12:59:00,77.86372676031044,0.9179022472670976,47.15400980350788,28.30319111612704,56.91742176324378,57.46568225034442,129.3894111090679,38.46677944602198,3.0,DC Fast Charger,Casual Driver,0 days 03:59:00,239.0,0.11842339379132652
User_604,BMW i3,62.0,Los Angeles,2024-01-26 03:00:00,2024-01-26 04:00:00,26.29222408241131,1.778820810872269,3.593327631512293,33.69455231040068,40.476013818815545,69.66797732415742,177.81252667841642,32.06059184530071,2.0,Level 2,Commuter,0 days 01:00:00,60.0,0.5615758718400113
User_787,Nissan Leaf,50.0,New York,2024-02-02 18:00:00,2024-02-02 20:20:00,48.14596961410625,2.8673634929295204,15.521661798949124,31.83906197025877,16.537180562904386,99.98486048295344,33.087139185236886,32.227384127689525,0.0,Level 1,Commuter,0 days 02:20:00,140.0,0.22742187121613405
User_831,BMW i3,100.0,Chicago,2024-02-04 14:00:00,2024-02-04 16:37:00,54.91320565679101,2.0404564639583023,7.600372847699663,32.21803368412769,40.234728507604245,86.30040219514237,57.95464278230427,2.765501689562982,1.0,DC Fast Charger,Casual Driver,0 days 02:37:00,157.0,0.20521040563138657
User_120,Nissan Leaf,63.09631665342351,Houston,2024-01-05 23:00:00,2024-01-06 00:20:00,47.71409590115245,1.1768393082458872,25.96300342597954,15.35252653215444,49.537602623606446,57.93745966356943,214.4674793692331,34.27808118668334,1.0,DC Fast Charger,Casual Driver,0 days 01:20:00,80.0,0.1919065816519305
User_657,Tesla Model 3,75.0,San Francisco,2024-01-28 08:00:00,2024-01-28 09:42:00,44.75866737764865,3.489771200380064,19.40437242911404,5.782817803801804,28.44310337367307,98.27285715890731,293.2067592472771,3.858658638525674,5.0,DC Fast Charger,Long-Distance Traveler,0 days 01:42:00,102.0,0.05669429219413533
User_1064,Tesla Model 3,100.0,New York,2024-02-14 07:00:00,2024-02-14 08:20:00,39.48883106753241,0.8584585118721564,16.371516065901147,27.767499457987917,26.685522266314265,90.02467732975637,250.81226353673236,35.74915475913812,7.0,Level 2,Commuter,0 days 01:20:00,80.0,0.347093743224849
User_670,Tesla Model 3,50.0,Houston,2024-01-28 21:00:00,2024-01-28 22:46:00,69.71594630744188,3.783098445775636,10.063093768622078,37.11929536882584,20.432310798427924,79.51998829798639,205.7699162392264,-4.47805197297919,4.0,DC Fast Charger,Long-Distance Traveler,0 days 01:46:00,106.0,0.35018203178137586
User_106,Hyundai Kona,62.0,San Francisco,2024-01-05 09:00:00,2024-01-05 12:35:00,41.264155052372864,3.6044547433316194,29.081690927779928,29.01626914537352,64.41936676135445,73.23718921497326,268.51527775257875,19.63653156666094,6.0,DC Fast Charger,Long-Distance Traveler,0 days 03:35:00,215.0,0.13495939137383034
User_636,Tesla Model 3,85.0,San Francisco,2024-01-27 11:00:00,2024-01-27 14:29:00,21.47142841095029,3.1162253455849,47.18975870041258,26.87453275967183,53.35164134135862,86.03135032630132,281.2570146793227,16.60261301916026,4.0,DC Fast Charger,Casual Driver,0 days 03:29:00,209.0,0.12858628114675516
User_370,Hyundai Kona,85.0,San Francisco,2024-01-16 09:00:00,2024-01-16 12:35:00,52.71641215020086,0.5628169402063448,6.422556538989332,34.40206563966865,37.682102722139774,81.9072284186087,225.30420808113757,0.1669976050643421,7.0,DC Fast Charger,Long-Distance Traveler,0 days 03:35:00,215.0,0.16000960762636582
User_269,Hyundai Kona,100.0,Los Angeles,2024-01-12 04:00:00,2024-01-12 06:46:00,58.151062888392886,1.9862538995816736,34.96509713846357,25.39160380117886,17.46097583271432,82.1311377474008,236.8331846408309,35.589301174461674,7.0,DC Fast Charger,Casual Driver,0 days 02:46:00,166.0,0.15296146868180036
User_656,Tesla Model 3,62.0,New York,2024-01-28 07:00:00,2024-01-28 08:45:00,30.550011561630846,2.8343933534187222,8.831573588393466,38.44179324308953,44.70101950340489,95.1456417676959,135.03776920278438,29.81421521116753,7.0,Level 2,Casual Driver,0 days 01:45:00,105.0,0.36611231660085264
User_820,BMW i3,85.0,Los Angeles,2024-02-04 03:00:00,2024-02-04 06:17:00,16.111111317085957,1.0610271583729003,22.456705662546888,25.799390711053075,67.71925020552159,53.72387415945178,75.49880921364911,-7.663751387811887,4.0,Level 2,Long-Distance Traveler,0 days 03:17:00,197.0,0.1309613741677821
User_936,Tesla Model 3,50.0,Los Angeles,2024-02-08 23:00:00,2024-02-09 01:37:00,29.98141610704047,0.6619795782123663,7.851718359790319,24.37855645878638,45.77227393548064,71.41642377003204,96.1252348519423,-0.6363455823008923,6.0,Level 2,Casual Driver,0 days 02:37:00,157.0,0.1552774296737986
User_823,Nissan Leaf,100.0,Chicago,2024-02-04 06:00:00,2024-02-04 09:56:00,31.888072339650037,1.388571419069791,39.8371740806264,21.14919718434809,23.174795172887475,56.489990040667,124.72108285311188,15.848155124176898,4.0,Level 2,Commuter,0 days 03:56:00,236.0,0.0896152423065597
User_867,BMW i3,62.0,San Francisco,2024-02-06 02:00:00,2024-02-06 04:42:00,74.93688348332599,1.5045108692821951,14.434749406529797,38.3026474212306,58.89235921810404,55.65778913768597,21.99550223759907,27.27523923582613,4.0,Level 2,Casual Driver,0 days 02:42:00,162.0,0.2364360951927815
User_47,Nissan Leaf,75.0,San Francisco,2024-01-02 22:00:00,2024-01-03 01:06:00,67.47546614008147,2.1051170788531968,49.60079964847686,19.03070021272089,63.035941874368895,81.75095350359373,97.4539049287794,3.194124642496231,5.0,Level 1,Commuter,0 days 03:06:00,186.0,0.10231559254151017
User_350,Hyundai Kona,50.0,New York,2024-01-15 13:00:00,2024-01-15 14:25:00,76.71844669022504,3.77490932141669,44.13745109144485,35.85250777915667,10.896089231058816,69.95912479845512,247.4083508581421,27.955437205015198,0.0,Level 1,Casual Driver,0 days 01:25:00,85.0,0.42179420916654903
User_1142,Hyundai Kona,100.0,New York,2024-02-17 13:00:00,2024-02-17 15:19:00,31.728682285908047,2.2946149964785327,37.50320207080665,28.37686054009869,76.84081236656476,87.55877968530262,47.416211526470576,7.58003923341635,0.0,Level 2,Commuter,0 days 02:19:00,139.0,0.20415007582804812
User_877,Tesla Model 3,100.0,Los Angeles,2024-02-06 12:00:00,2024-02-06 14:39:00,42.64289425435557,2.619786451375589,47.98132123679881,20.98159616899028,42.915421334432864,93.84743084012484,244.8637198519477,8.96417652241557,0.0,DC Fast Charger,Long-Distance Traveler,0 days 02:39:00,159.0,0.1319597243332722
User_774,Nissan Leaf,100.0,New York,2024-02-02 05:00:00,2024-02-02 07:20:00,5.755335112421237,1.5886586191295695,10.879676124662645,25.17200545435595,65.91461014762105,52.23791778918249,18.710965795562217,11.11428022329816,3.0,Level 1,Long-Distance Traveler,0 days 02:20:00,140.0,0.17980003895968535
User_196,Chevy Bolt,75.0,Los Angeles,2024-01-09 03:00:00,2024-01-09 05:57:00,7.81642400450342,3.457199297563886,5.098121574412684,32.271706903198776,70.54794124013175,50.10285103642811,50.3088063995774,29.88259210872053,6.0,DC Fast Charger,Casual Driver,0 days 02:57:00,177.0,0.18232602770168801
User_103,BMW i3,75.0,Chicago,2024-01-05 06:00:00,2024-01-05 08:28:00,46.77551047348464,3.1185084418609943,32.080052394592826,18.58840410649021,77.52375722942914,56.731410370149234,246.2228512697588,27.26694562215317,4.0,Level 2,Long-Distance Traveler,0 days 02:28:00,148.0,0.12559732504385276
User_5,Hyundai Kona,50.0,Los Angeles,2024-01-01 04:00:00,2024-01-01 05:46:00,19.62910416772725,2.0197650865894614,10.215712071204608,10.161471171031415,54.25894969116981,63.743786036169695,203.66184655799864,-7.834199027249213,1.0,Level 1,Long-Distance Traveler,0 days 01:46:00,106.0,0.09586293557576807
User_620,BMW i3,100.0,Houston,2024-01-26 19:00:00,2024-01-26 22:58:00,44.95337165292389,1.5923756223747267,34.04003943718871,26.378650513303967,66.85003619045646,61.31395762559154,232.2448941320328,22.59449152426216,5.0,Level 1,Casual Driver,0 days 03:58:00,238.0,0.11083466602228557
User_572,Nissan Leaf,47.00766203532009,San Francisco,2024-01-24 19:00:00,2024-01-24 22:17:00,42.64289425435557,0.9480619802458295,3.581987960763606,19.074290704237576,22.4626438351493,51.02067253425647,27.575222465699976,8.72067919857059,4.0,Level 2,Casual Driver,0 days 03:17:00,197.0,0.09682381068140902
User_53,BMW i3,50.0,Chicago,2024-01-03 04:00:00,2024-01-03 05:35:00,65.98624912728606,3.3138023577161824,46.27844331315938,18.84961040539716,17.38966714207173,73.4380396237612,234.9966615729484,-7.719425911074026,0.0,Level 2,Long-Distance Traveler,0 days 01:35:00,95.0,0.1984169516357596
User_264,Tesla Model 3,75.0,Chicago,2024-01-11 23:00:00,2024-01-12 02:07:00,7.424244899456774,1.9106242112713985,15.10098677368136,36.54430877511558,61.36425981247116,59.94103454253771,153.59678773584358,22.18491184921536,5.0,DC Fast Charger,Long-Distance Traveler,0 days 03:07:00,187.0,0.19542411109687477
User_1205,Chevy Bolt,100.0,San Francisco,2024-02-20 04:00:00,2024-02-20 06:50:00,45.98918433743132,1.5990277384572906,42.36438973237176,19.23049024220647,63.54347399574311,60.39019372509928,113.45511882331388,5.824782102557993,3.0,Level 1,Casual Driver,0 days 02:50:00,170.0,0.11312053083650865
User_444,Chevy Bolt,100.0,Chicago,2024-01-19 11:00:00,2024-01-19 11:39:00,49.5455465707554,0.6749395027714313,27.007663464458027,5.384944037466093,48.444748344060486,92.49696553778732,60.587195895566325,36.81082491098743,7.0,DC Fast Charger,Long-Distance Traveler,0 days 00:39:00,39.0,0.13807548814015624
User_1103,Tesla Model 3,85.0,Chicago,2024-02-15 22:00:00,2024-02-15 23:10:00,21.847908232183183,3.275716023162417,25.96300342597954,11.76744900451868,19.545511401995345,54.51263808416087,240.65606029691415,11.913663307338282,0.0,Level 2,Casual Driver,0 days 01:10:00,70.0,0.16810641435026685
User_783,Tesla Model 3,50.0,Los Angeles,2024-02-02 14:00:00,2024-02-02 15:26:00,6.307290912653444,2.7988263253336125,21.851929962768004,23.87933114479953,89.78556217293968,83.8482742312676,179.09253119002156,10.35659124312551,2.0,Level 2,Long-Distance Traveler,0 days 01:26:00,86.0,0.2776666412185992
User_838,Nissan Leaf,50.0,Los Angeles,2024-02-04 21:00:00,2024-02-05 00:52:00,58.55989952016146,2.339015100635245,18.57688687639485,9.835438648338712,52.127874413345054,62.52119439261202,70.4012897330798,-2.2756894738646225,7.0,Level 2,Commuter,0 days 03:52:00,232.0,0.04239413210490824
User_1180,Tesla Model 3,100.0,Chicago,2024-02-19 03:00:00,2024-02-19 05:23:00,13.003539499532652,1.704673382416253,41.18494267350982,18.408041959008088,40.69499213107397,57.66600893156081,245.858001075849,39.63190879237284,6.0,Level 2,Casual Driver,0 days 02:23:00,143.0,0.1287275661469097
User_692,Hyundai Kona,62.0,Los Angeles,2024-01-29 19:00:00,2024-01-29 20:16:00,39.223093374363,3.068545305244945,25.96300342597954,11.95063657727633,14.127521086604636,66.70572559279873,252.9319825548704,36.20147299349721,3.0,Level 2,Commuter,0 days 01:16:00,76.0,0.15724521812205697
User_305,Chevy Bolt,100.0,Houston,2024-01-13 16:00:00,2024-01-13 19:41:00,23.54038391979749,2.5925972772690966,3.508161487393433,23.220087806019023,17.170614248794294,39.31920167051178,192.85689131728176,14.538649316116311,4.0,Level 2,Casual Driver,0 days 03:41:00,221.0,0.1050682706154707
User_342,BMW i3,50.0,Los Angeles,2024-01-15 05:00:00,2024-01-15 05:44:00,53.81020176075347,0.513006350951944,22.344440296603008,15.791319763690598,52.44295176374061,82.42209464917141,116.73098347986932,-0.0328724734896948,2.0,Level 1,Long-Distance Traveler,0 days 00:44:00,44.0,0.35889363099296817
User_1043,Chevy Bolt,109.79512826818667,Houston,2024-02-13 10:00:00,2024-02-13 12:10:00,10.039817806428031,1.3029419693211222,25.96300342597954,26.59423983035405,35.98360523295467,70.68328883636845,81.8210812984393,35.14516183263936,2.0,Level 1,Long-Distance Traveler,0 days 02:10:00,130.0,0.20457107561810806
User_314,Tesla Model 3,62.0,New York,2024-01-14 01:00:00,2024-01-14 04:37:00,6.885479431723564,3.500201170135869,29.44664264254554,13.151438217973151,62.99501973890689,70.58747645056332,270.3822387599344,4.057993736673463,7.0,DC Fast Charger,Long-Distance Traveler,0 days 03:37:00,217.0,0.06060570607360899
User_150,BMW i3,100.0,Los Angeles,2024-01-07 05:00:00,2024-01-07 06:00:00,52.884130298910776,1.2769826575664145,35.525961628694056,7.953494180330694,30.59535960979457,76.02826980706824,186.8140685808714,19.18928092352464,0.0,Level 1,Commuter,0 days 01:00:00,60.0,0.13255823633884492
User_125,Tesla Model 3,75.0,Houston,2024-01-06 04:00:00,2024-01-06 07:42:00,64.41904928508166,3.1900131034328947,24.621651183384863,28.99874330581624,49.17384524132495,62.34186035083323,230.49427175789185,25.32047569840328,2.0,Level 1,Long-Distance Traveler,0 days 03:42:00,222.0,0.1306249698460191
User_1174,Nissan Leaf,100.0,Chicago,2024-02-18 21:00:00,2024-02-18 21:31:00,74.70693087698855,3.68149298030484,33.46362565843205,38.766173522984936,56.90819742601112,90.23796992952722,166.68314426869878,7.884105497983775,1.0,Level 1,Commuter,0 days 00:31:00,31.0,1.2505217265479012
User_575,Hyundai Kona,50.0,Los Angeles,2024-01-24 22:00:00,2024-01-25 01:14:00,60.939817877399975,1.812472507313064,18.879370175817385,30.0556045926098,81.441194681009,66.37170348590195,88.25561781096748,1.8954900233499377,3.898678748629223,DC Fast Charger,Casual Driver,0 days 03:14:00,194.0,0.15492579686912267
User_698,Nissan Leaf,62.0,Chicago,2024-01-30 01:00:00,2024-01-30 01:37:00,79.26318452230387,0.6201625989999864,27.64508954769722,27.606621088126865,80.47359963678021,81.06159952378948,108.9552568443528,17.199181245689548,7.0,Level 1,Commuter,0 days 00:37:00,37.0,0.746124894273699
User_665,Chevy Bolt,50.0,New York,2024-01-28 16:00:00,2024-01-28 17:27:00,48.94232025145676,3.791622315899987,31.171170500929243,10.163701867084717,75.81068442529316,89.15464228804454,112.72952000249526,31.508322982992222,4.0,DC Fast Charger,Commuter,0 days 01:27:00,87.0,0.11682415939177836
User_51,BMW i3,85.0,San Francisco,2024-01-03 02:00:00,2024-01-03 02:48:00,9.06588081544948,0.5123781829612861,40.17800199145749,24.50189331007889,13.873858113381532,93.62842306259267,226.2193631647091,30.69198380180764,2.6163324827383008,DC Fast Charger,Casual Driver,0 days 00:48:00,48.0,0.5104561106266435
User_1040,Nissan Leaf,85.0,New York,2024-02-13 07:00:00,2024-02-13 07:44:00,64.22961963559717,2.129584266932735,18.162629025176784,14.8310427813382,83.32298244816201,83.79553659011722,171.2240953918582,14.38609315905826,2.0,Level 2,Long-Distance Traveler,0 days 00:44:00,44.0,0.3370691541213227
User_959,Chevy Bolt,100.0,New York,2024-02-09 22:00:00,2024-02-10 00:44:00,74.18267082528274,1.0668374057648584,19.43713227241471,22.261768034475413,76.20017926413267,93.64562570817117,119.34136062711848,26.653568508375912,6.377300138861433,DC Fast Charger,Casual Driver,0 days 02:44:00,164.0,0.13574248801509398
User_727,BMW i3,7.714516853958186,Houston,2024-01-31 06:00:00,2024-01-31 07:15:00,36.22941276064402,1.8856890276693925,11.093063212886497,31.09005934380914,43.356673917181936,91.9403167511568,144.45037199616232,17.39682580808664,1.0,Level 2,Casual Driver,0 days 01:15:00,75.0,0.41453412458412187
User_800,Chevy Bolt,62.0,Chicago,2024-02-03 07:00:00,2024-02-03 09:39:00,8.353019856414647,3.4304844579467044,34.719681724361955,35.66061843777716,13.142563107472808,97.25962097296544,42.55134218801984,2.819187376633357,7.0,DC Fast Charger,Commuter,0 days 02:39:00,159.0,0.22428061910551672
User_834,Tesla Model 3,105.28706772872856,Houston,2024-02-04 17:00:00,2024-02-04 19:09:00,42.64289425435557,1.8514635743950645,8.126977132962137,37.22043016811803,45.283321780522144,15.717975166062086,276.5598512019276,-0.2693344662253594,6.0,DC Fast Charger,Long-Distance Traveler,0 days 02:09:00,129.0,0.2885304664195196
User_354,BMW i3,100.0,New York,2024-01-15 17:00:00,2024-01-15 19:43:00,68.74906948767578,0.5546371779020524,10.761670592921948,28.29294039482075,81.2848669802037,66.07649512570205,284.84580003977186,13.789659826810096,3.0,DC Fast Charger,Commuter,0 days 02:43:00,163.0,0.1735763214406181
User_1283,Hyundai Kona,62.0,San Francisco,2024-02-23 10:00:00,2024-02-23 11:45:00,30.751503981203896,3.7776687534767657,19.48012395431718,12.89960746645384,49.52688345849289,68.65310734292194,129.54556576013024,31.980349802192308,0.1900469257372576,Level 2,Long-Distance Traveler,0 days 01:45:00,105.0,0.12285340444241753
User_143,BMW i3,75.0,Chicago,2024-01-06 22:00:00,2024-01-07 00:55:00,48.28787199679972,2.0735530968912244,34.388042437016395,30.236758806054716,61.8669056122019,92.68815020624268,208.75457770103316,-8.036309429298335,6.0,Level 1,Commuter,0 days 02:55:00,175.0,0.17278147889174122
User_471,Nissan Leaf,129.52415942251062,San Francisco,2024-01-20 14:00:00,2024-01-20 15:12:00,65.45087828663634,3.919259958790604,47.4435191653886,11.05758726245597,17.565958896665308,99.9408172627621,117.8599335482961,10.837702741330595,0.0,DC Fast Charger,Long-Distance Traveler,0 days 01:12:00,72.0,0.15357760086744401
User_883,Chevy Bolt,62.0,Los Angeles,2024-02-06 18:00:00,2024-02-06 20:53:00,68.21934425725472,0.8864503813605564,14.884354058498058,17.267073791696944,38.03890271184613,62.46309786457429,221.3783240343404,1.8150805157682728,4.0,Level 1,Casual Driver,0 days 02:53:00,173.0,0.09980967509651413
User_972,Hyundai Kona,50.0,Chicago,2024-02-10 11:00:00,2024-02-10 12:21:00,31.55147285240084,3.333534557949501,38.11018090389658,36.80516248052186,78.97978953798717,89.77926783910603,153.59678773584358,46.801341729157656,3.0,DC Fast Charger,Commuter,0 days 01:21:00,81.0,0.45438472198175134
User_654,Hyundai Kona,85.0,Los Angeles,2024-01-28 05:00:00,2024-01-28 06:42:00,39.67713381108,3.94461419790277,5.847147396013394,23.86068056443489,89.27457303572433,83.81584017151073,106.70587653759428,-1.3562252342415224,1.0,Level 1,Casual Driver,0 days 01:42:00,102.0,0.23392824082779304
User_400,Nissan Leaf,75.0,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,49.4167326886436,15.3072450251239,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,Level 1,Casual Driver,0 days 01:34:00,94.0,0.16284303218216914
User_1006,Hyundai Kona,75.0,San Francisco,2024-02-11 21:00:00,2024-02-11 22:26:00,34.99715934379533,0.7869547856185278,20.394976393778617,8.163073829036938,68.91614283358405,67.94804573171436,283.04991635004365,36.23500791319978,3.30440809594731,Level 2,Casual Driver,0 days 01:26:00,86.0,0.09491946312833649
User_512,BMW i3,75.0,New York,2024-01-22 07:00:00,2024-01-22 10:50:00,34.66100210237426,3.1763189433023564,20.939420194012936,8.04523685587209,27.06295343591448,96.5732929286612,207.7363874429275,5.413055945134586,2.0,DC Fast Charger,Commuter,0 days 03:50:00,230.0,0.03497929067770474
User_1265,Tesla Model 3,50.0,Chicago,2024-02-22 16:00:00,2024-02-22 16:30:00,45.15937317195059,0.9190462989996282,31.31248135190241,39.25370608868568,11.792607718349384,50.75166478809943,61.5066692485589,17.258362408967805,5.0,Level 1,Commuter,0 days 00:30:00,30.0,1.308456869622856
User_321,Nissan Leaf,85.0,San Francisco,2024-01-14 08:00:00,2024-01-14 10:41:00,23.019693837419855,2.9097072695904576,23.680039830203164,20.861091013905643,78.10179095216837,68.35401867963807,89.42047869614792,12.01626990739151,3.0,Level 1,Casual Driver,0 days 02:41:00,161.0,0.12957199387519033
User_20,BMW i3,50.0,Los Angeles,2024-01-01 19:00:00,2024-01-01 20:22:00,48.48248430757049,2.5809253540076567,45.29143534649799,7.090844200594135,12.754877571721774,116.0956568894014,243.25576946966927,9.202409891916812,3.0,Level 2,Long-Distance Traveler,0 days 01:22:00,82.0,0.0864737097633431
User_685,Chevy Bolt,75.0,Chicago,2024-01-29 12:00:00,2024-01-29 13:02:00,28.788056755331933,3.191827856187692,33.372714771158726,11.34356700419534,40.83054026198938,61.64756308118157,125.8286099263755,1.3097312422493097,0.0,Level 1,Commuter,0 days 01:02:00,62.0,0.1829607581321829
User_36,Hyundai Kona,75.0,New York,2024-01-02 11:00:00,2024-01-02 14:16:00,37.37451606078376,2.8916769844807484,18.865801960923783,29.86624992587584,24.49220858439769,73.38017572592224,76.20353921863803,59.931973865971024,4.0,Level 1,Commuter,0 days 03:16:00,196.0,0.15237882615242776
User_903,Hyundai Kona,100.0,Chicago,2024-02-07 14:00:00,2024-02-07 15:37:00,58.92443565485458,2.201157760691302,33.527215373664504,18.007183440046177,40.21147092624306,58.32742248927915,95.64435151967814,4.837412072025576,2.0,Level 2,Commuter,0 days 01:37:00,97.0,0.18564106639222863
User_828,BMW i3,85.0,Los Angeles,2024-02-04 11:00:00,2024-02-04 14:10:00,67.88757428323595,1.945335136351206,30.12670190711655,9.410223532178584,32.61214548046976,58.444104327586665,249.5432916448901,16.005488635856537,3.0,Level 2,Long-Distance Traveler,0 days 03:10:00,190.0,0.04952749227462413
User_1183,Hyundai Kona,100.0,Houston,2024-02-19 06:00:00,2024-02-19 09:14:00,9.206012694775316,2.858817714150072,14.832917019534175,34.44812381475987,46.607930464309526,66.14678806221944,280.54368535047314,18.455941632134504,7.0,DC Fast Charger,Casual Driver,0 days 03:14:00,194.0,0.17756764852969004
User_408,BMW i3,75.0,San Francisco,2024-01-17 23:00:00,2024-01-18 01:14:00,41.58671280364108,3.3058021698282234,39.75364156728047,35.66015447126628,76.76630833937877,55.041266802686565,53.087758941570144,-3.176426468742463,5.0,DC Fast Charger,Casual Driver,0 days 02:14:00,134.0,0.2661205557557185
User_921,Chevy Bolt,62.0,San Francisco,2024-02-08 08:00:00,2024-02-08 08:42:00,9.889982502961283,1.6137816723307057,40.44087745654424,19.353985912180505,14.647732319215194,62.33236181674138,20.01943657169005,19.95036063508279,0.0,Level 1,Commuter,0 days 00:42:00,42.0,0.46080918838525015
User_538,Chevy Bolt,62.0,New York,2024-01-23 09:00:00,2024-01-23 11:37:00,46.21171801338653,3.413165992217541,48.97288766046728,28.83486129002836,28.23204060333597,72.28374893287089,36.73723678897388,15.69308559250257,4.0,Level 2,Casual Driver,0 days 02:37:00,157.0,0.18366153687916154
User_759,Hyundai Kona,50.0,Los Angeles,2024-02-01 14:00:00,2024-02-01 15:30:00,12.010095267833266,0.7529595951441994,47.90206130269109,35.09170481062701,41.65702959664234,83.15672197368188,133.4464694872657,23.94913864573946,5.0,DC Fast Charger,Commuter,0 days 01:30:00,90.0,0.389907831229189
User_246,Chevy Bolt,62.0,San Francisco,2024-01-11 05:00:00,2024-01-11 08:36:00,29.84062267463912,3.4738635759039367,14.03909939573777,9.062227772773593,17.26238082837486,53.65651198727304,195.47378637535544,19.17667043576218,7.0,Level 2,Commuter,0 days 03:36:00,216.0,0.04195475820728515
User_785,Hyundai Kona,75.0,Houston,2024-02-02 16:00:00,2024-02-02 18:02:00,42.64289425435557,1.7745536936435893,29.837585806361783,36.88590080048155,41.49585704461199,54.94247646333063,38.02248829943296,5.459169954751816,6.0,Level 2,Commuter,0 days 02:02:00,122.0,0.302343449184275
User_490,Nissan Leaf,100.0,Chicago,2024-01-21 09:00:00,2024-01-21 12:21:00,27.61163115157696,2.1747180096332643,41.06408281007833,5.519114485910332,27.5521263709905,68.84943482879109,95.48346782769497,34.20946138998912,6.0,Level 1,Casual Driver,0 days 03:21:00,201.0,0.02745828102442951
User_155,Chevy Bolt,50.0,Houston,2024-01-07 10:00:00,2024-01-07 10:44:00,56.06879094629386,3.254362544448932,28.16853365416375,7.964297405534403,75.63146823991906,55.82273779293016,219.43189705655263,7.109435812188849,4.0,DC Fast Charger,Long-Distance Traveler,0 days 00:44:00,44.0,0.18100675921669096
